subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"1",Chrome,120.0.0.0,1440,900,MacOS,en-US,2024-02-13_21:36:36,2024-02-13_22:36:36,2024-02-13_18:46:22,M156722,TYTFTQ-01,https://www.testable.org/experiment/15243/919418/start?participant=M156722&batch_id=TYTFTQ-01,0.98,377.646

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"4",form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure6#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"",nsg:1,"1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>1) ""Premise: An excited, smiling woman stands at a red railing as she holds a boombox to one side. Hypothesis:  An excited, smiling woman stands at a red railing as she holds a camera to one side.""</p><b/>",351086,structural contradiction,275887,"1"
4_2,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure6#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"",nsg:1,"1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>2) ""Premise: An excited, smiling woman stands at a red railing as she holds a boombox to one side. Hypothesis:  An excited, smiling woman stands at a red railing as she holds a parrot to one side.""</p><b/>",351086,structural contradiction,275887,"1"
4_3,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure6#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"",nsg:1,"1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>3) ""Premise: An excited, smiling woman stands at a red railing as she holds a boombox to one side. Hypothesis:  An excited, smiling woman stands at a red railing as she holds a rose to one side.""</p><b/>",351086,structural contradiction,275887,"1"
4_4,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure6#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"",nsg:1,"1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>4) Premise: A lady is kneeling wearing a blue shirt. Hypothesis:  A lady is kneeling wearing a red dress.</p><b/>",351086,structural contradiction,275887,"1"
4_5,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure6#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"",nsg:1,"1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>5) Premise: A lady is kneeling wearing a blue shirt. Hypothesis:  A lady is kneeling wearing a red shirt.</p><b/>",351086,structural contradiction,275887,"1"
4_6,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure6#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"",nsg:1,"1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>6)  Premise: The silhouette of three people is in front of a wall. Hypothesis:  The silhouette of three people is behind a wall.</p><b/>",351086,structural contradiction,275887,"1"
4_7,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure6#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"",nsg:1,"1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>7) Premise: The silhouette of three people is in front of a wall. Hypothesis:  The silhouette of three people is before a fence.</p><b/>",351086,structural contradiction,275887,"1"
