subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"6",Chrome,107.0.0.0,1512,982,MacOS,en-GB,2024-02-08_20:21:55,2024-02-09_01:51:55,2024-02-05_09:33:31,M033406,TYJKDP-01,https://www.testable.org/experiment/15243/386327/start?participant=M033406&batch_id=TYJKDP-01,1.23,299.547

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"39",form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk6#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>1) ""Premise: The Titanic sunk on its maiden voyage.,  Hypothesis:  The Titanic completed its maiden voyage successfully.""</p><b/>",266801,world knowledge contradiction,218773,"1"
39_2,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk6#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>2) ""Premise: Deutsche Welle is a German public international broadcaster.,  Hypothesis:  Deutsche Welle is a French public international broadcaster.""</p><b/>",266801,other contradiction,218773,"2"
39_3,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk6#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>3) Premise: Amelia Earhart was the first woman to fly solo across the Atlantic Ocean.  Hypothesis:  Amelia Earhart was the first woman to fly solo across the Pacific Ocean.</p><b/>,266801,no contradiction,218773,"3"
39_4,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk6#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>4) ""Premise: In northern Ghana, the majority ethnic group is the Dagomba.  Hypothesis:  The majority ethnic group in northern Ghana is the Ashanti.""</p><b/>",266801,world knowledge contradiction,218773,"1"
39_5,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk6#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>5) Premise: Morocco is located in North Africa.  Hypothesis:  Morocco is located in South America.</p><b/>,266801,world knowledge contradiction,218773,"1"
39_6,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk6#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>6) ""Premise: Argentina hosted the sport's first World Cup.,  Hypothesis:  The sport's first World Cup was held in Brazil.""</p><b/>",266801,world knowledge contradiction,218773,"1"
39_7,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk6#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>7) ""Premise: Dolphins communicate with their unique sound.,  Hypothesis:  Dolphins communicate solely through visual signals.""</p><b/>",266801,world knowledge contradiction,218773,"1"
