subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"4",Chrome,121.0.0.0,1536,864,Windows,en-US,2024-02-15_12:52:08,2024-02-15_18:22:08,2024-02-15_12:25:20,M074083,TYTQHF-01,https://www.testable.org/experiment/15243/639227/start?participant=M074083&batch_id=TYTQHF-01,0.88,2731.29

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"25",form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives1#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>Tourists waiting at a train stop.,  Tourists traveling on the train.</p><b/>",2701205,no contradiction,909827,"3"
25_2,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives1#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>A doctor in blue scrubs is performing an operation assisted by two men and a woman.  A doctor in blue scrubs is refusing to operate despite the assistance of two men and a woman.</p><b/>,2701205,factive contradiction,909827,"1"
25_3,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives1#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>A doctor in blue scrubs is performing an operation assisted by two men and a woman.,  A doctor in blue scrubs is observing the operation performed by two men and a woman.</p><b/>",2701205,other contradiction,909827,"2"
25_4,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives1#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>A woman with a black jacket walks past an outdoor movie poster.,  A woman with a black jacket stands still in front of an outdoor movie poster.</p><b/>",2701205,factive contradiction,909827,"1"
25_5,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives1#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>A man in an elf hat holding a white umbrella is standing on the sidewalk with two other men.,  The man in the elf hat forgot to bring his white umbrella while standing on the sidewalk with two other men.</p><b/>",2701205,other contradiction,909827,"2"
25_6,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives1#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>An Indian lady and a guy in a blue suit are dancing in the sunlight.,  The Indian lady and the guy in the blue suit are sitting in the rain.</p><b/>",2701205,no contradiction,909827,"3"
25_7,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives1#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>An Indian lady and a guy in a blue suit are dancing in the sunlight.,  The Indian lady and the man in a blue suit are refusing to dance in the sunlight.</p><b/>",2701205,other contradiction,909827,"2"
