subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"2",Chrome,121.0.0.0,2560,1440,MacOS,it-IT,2024-02-08_20:21:47,2024-02-08_21:21:47,2024-02-05_10:57:21,M096048,TYBTHJ-01,https://www.testable.org/experiment/15243/616219/start?participant=M096048&batch_id=TYBTHJ-01,0.94,2021.81

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"11",form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure2#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>1) Premise: A couple playing with a little boy on the beach. Hypothesis:  A couple playing with a sandcastle on the beach.</p><b/>",1991164,structural contradiction,448579,"1"
11_2,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure2#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>2) Premise: A couple play in the tide with their young son. Hypothesis:  A couple play in the tide with their dog.</p><b/>",1991164,structural contradiction,448579,"1"
11_3,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure2#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>3) Premise: A man and a woman cross the street in front of a pizza and gyro restaurant. Hypothesis:  A man and a woman cross the street in front of a bookstore.</p><b/>",1991164,structural contradiction,448579,"1"
11_4,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure2#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>4) Premise: A man and a woman cross the street in front of a pizza and gyro restaurant. Hypothesis:  A man and a woman cross the soccer field in front of a pizza and gyro restaurant.</p><b/>",1991164,structural contradiction,448579,"1"
11_5,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure2#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>5) Premise: A woman in a green jacket and hood over her head looking towards a valley. Hypothesis:  A woman in a green jacket and hood over her head is staring at the sky.</p><b/>",1991164,structural contradiction,448579,"1"
11_6,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure2#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>6) ""Premise: Two adults, one female in white, with shades and one male, gray clothes, walking across a street, away from a eatery with a blurred image of a dark colored red shirted person in the foreground. Hypothesis:  Two adults, one female in white, with shades and one male, gray clothes, walking across a park, away from a playground with an image of a dog playing.""</p><b/>",1991164,structural contradiction,448579,"1"
11_7,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure2#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>7) ""Premise: A woman wearing all white and eating, walks next to a man holding a briefcase. Hypothesis:  A woman wearing all white and consuming, walks next to a dog holding a ball.""</p><b/>",1991164,structural contradiction,448579,"1"
