subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"7",Chrome,121.0.0.0,1536,864,Windows,en-US,2024-02-13_21:27:10,2024-02-13_16:27:10,2024-02-13_21:25:21,M306686,TYFJTK-01,https://www.testable.org/experiment/15243/689963/start?participant=M306686&batch_id=TYFJTK-01,0.89,676.692

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"46",form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives6#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:7,"1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>1) Premise: A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park. Hypothesis: A camera crew failed to film two women in formal dresses sitting on a blanket in the middle of a park.</p><b/>,629795,factive contradiction,568752,"1"
46_2,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives6#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:7,"1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>2) Premise: A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park. Hypothesis: A camera crew is waiting to film two women in formal dresses sitting on a blanket in the middle of a park.</p><b/>,629795,no contradiction,568752,"3"
46_3,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives6#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:7,"1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>3) Premise: A man is sitting down playing a game of chess alone. Hypothesis: The man managed to avoid playing chess alone.</p><b/>,629795,factive contradiction,568752,"1"
46_4,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives6#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:7,"1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>4) Premise: A man is sitting down playing a game of chess alone. Hypothesis: The man remembered to stand while playing a game of chess alone.</p><b/>,629795,factive contradiction,568752,"1"
46_5,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives6#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:7,"1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>5) Premise: A man is sitting down playing a game of chess alone. Hypothesis: The man managed to avoid playing a game of chess.</p><b/>,629795,no contradiction,568752,"3"
46_6,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives6#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:7,"1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>6) Premise: A man is sitting down, playing a game of chess alone. Hypothesis: The man forgot to play a game of chess while sitting.</p><b/>",629795,factive contradiction,568752,"1"
46_7,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives6#</p><b/>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:7,"1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>7) Premise: A young woman is running as two guys in the back try to catch up to her. Hypothesis: The two guys in the back deny trying to catch up to the young woman running.</p><b/>,629795,no contradiction,568752,"3"
