subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"6",Chrome,121.0.0.0,1536,864,Windows,en-GB,2024-02-08_20:29:10,2024-02-08_20:29:10,2024-02-06_12:52:09,M252404,TYDHDD-01,https://www.testable.org/experiment/15243/448606/start?participant=M252404&batch_id=TYDHDD-01,0.89,629.315

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"39",form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>1) Premise: A man walking proudly down the street. Hypothesis:  The man is strolling down the street with a sense of shame.</p><b/>",598044,lexical contradiction,505744,"1"
39_2,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>2) Premise: A man walking proudly down the street. Hypothesis:  The man is slouching shamefully as he moves along the path.</p><b/>",598044,lexical contradiction,505744,"1"
39_3,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>3) Premise: A man walking proudly down the street. Hypothesis:  The man is slouching with uncertainty down the street.</p><b/>",598044,lexical contradiction,505744,"1"
39_4,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>4) Premise: A man walking proudly down the street. Hypothesis:  The man is slouching his way through the sidewalk.</p><b/>",598044,lexical contradiction,505744,"1"
39_5,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>5) Premise: A man walking proudly down the street. Hypothesis:  The man is strolling shamefully along the road.</p><b/>",598044,lexical contradiction,505744,"1"
39_6,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>6) Premise: Four teenage boys are doing cannonballs into a swimming pool. Hypothesis:  The four teenage boys are reading books beside the pool.</p><b/>",598044,other contradiction,505744,"2"
39_7,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>7) Premise: Four teenage boys are doing cannonballs into a swimming pool. Hypothesis:  The four teenagers are watching a movie inside the house.</p><b/>",598044,other contradiction,505744,"2"
