subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"5",Chrome,121.0.0.0,1536,864,Windows,en-US,2024-01-31_10:20:37,2024-01-31_15:50:37,2024-01-30_12:53:32,M074083,TYBDPP-01,https://www.testable.org/experiment/15243/790887/start?participant=M074083&batch_id=TYBDPP-01,0.88,1247.104

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"27",form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>1) Premise: Two people pose for the camera. Hypothesis: Two people are hiding from the camera. </p></b>,1201527,factive contradiction,936886,"1"
27_2,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>2) Premise: Two people pose for the camera. Hypothesis: The two individuals refrained from posing for the picture. </p></b>,1201527,other contradiction,936886,"2"
27_3,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>3) Premise: A man is sleeping on the grass. Hypothesis: The man is having a workout on the grass. </p></b>,1201527,other contradiction,936886,"2"
27_4,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>4) Premise: A white and brown dog is leaping through the air. Hypothesis:  The white and brown dog is taking a nap. </p></b>,1201527,other contradiction,936886,"2"
27_5,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>5) Premise: A white and brown dog is leaping through the air. Hypothesis: The white and brown dog is sitting still on the ground. </p></b>,1201527,other contradiction,936886,"2"
27_6,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>6) Premise: A row of legs and black boots with a boy sitting at the end of the row. Hypothesis: The boy is standing along the row of legs and black boots. </p></b>,1201527,no contradiction,936886,"3"
27_7,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>7) Premise: A man in blue lies on a mostly-barren patch of grass while small groups of people congregate in the distance. Hypothesis:  The man in blue is standing on a lush field while small groups of people are scattered far away. </p></b>,1201527,other contradiction,936886,"2"
27_8,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>8) Premise: A man is using his computer while seated at a desk. Hypothesis: The man remembered to switch off his computer while standing. </p></b>,1201527,no contradiction,936886,"3"
27_9,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>9) Premise: A man is using his computer while seated at a desk. Hypothesis: The man is neglecting to use his computer while seated at a desk. </p></b>,1201527,factive contradiction,936886,"1"
27_10,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>10) Premise: A man is using his computer while seated at a desk. Hypothesis:  The man remembers shutting off his computer before sitting at the desk. </p></b>,1201527,no contradiction,936886,"3"
27_11,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>11) Premise: A man is using his computer while seated at a desk. Hypothesis: The man managed to avoid using his computer while seated at the desk. </p></b>,1201527,other contradiction,936886,"2"
27_12,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>12) Premise: A man is using his computer while seated at a desk. Hypothesis: A man forgot to use his computer while seated at a desk. </p></b>,1201527,other contradiction,936886,"2"
27_13,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>13) Premise: A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park. Hypothesis:A camera crew is preparing to film two women in formal dresses sitting on a blanket in the middle of a park. </p></b>,1201527,no contradiction,936886,"3"
27_14,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives5# </p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","5","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>14) Premise: A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park. Hypothesis: A camera crew is avoiding recording two women in formal dresses sitting on a blanket in the middle of a park. </p></b>,1201527,factive contradiction,936886,"1"
