subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"7",Chrome,121.0.0.0,1925,943,Windows,pl-PL,2024-01-31_10:20:25,2024-01-31_11:20:25,2024-01-30_12:53:32,M979218,TYBDPP-01,https://www.testable.org/experiment/15243/790887/start?participant=M979218&batch_id=TYBDPP-01,1,340.379

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"39",form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives7#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>1) Premise: Two young men drink beer, leaning on a graffitied wall. Hypothesis: Two young men fail to drink beer, leaning on a graffitied wall.</p></b>",297075,factive contradiction,228859,"1"
39_2,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives7#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>2) Premise: Two young men drink beer, leaning on a graffitied wall. Hypothesis: The young men forgot to buy beer, leaning on a graffitied wall.</p></b>",297075,other contradiction,228859,"2"
39_3,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives7#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>3) Premise: Two young men drink beer, leaning on a graffitied wall. Hypothesis: Two young men remember not to drink beer, leaning on a graffitied wall.</p></b>",297075,other contradiction,228859,"2"
39_4,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives7#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>4) Premise: Two young men drink beer, leaning on a graffitied wall. Hypothesis: Two young men forget to drink beer, leaning on a graffitied wall.</p></b>",297075,factive contradiction;,228859,1;5
39_5,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives7#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>5) Premise: A man being airlifted to safety after being in danger. Hypothesis: A man managed to walk to safety after being in danger.</p></b>,297075,factive contradiction;,228859,1;5
39_6,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives7#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>6) Premise: A man being airlifted to safety after being in danger. Hypothesis: A man managed to avoid being airlifted even after being in danger.</p></b>,297075,factive contradiction,228859,"1"
39_7,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>#factives7#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b><p>7) Premise: A man being airlifted to safety after being in danger. Hypothesis: A man declines to be airlifted to safety despite being in danger.</p></b>,297075,factive contradiction,228859,"1"
