subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"1",Chrome,121.0.0.0,994,559,Windows,en-AU,2024-02-08_20:30:48,2024-02-09_07:30:48,2024-02-05_09:33:31,M081055,TYJKDP-01,https://www.testable.org/experiment/15243/386327/start?participant=M081055&batch_id=TYJKDP-01,1,274.251

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"4",form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>1) ""Premise: The Great Wall of China is located in China,  Hypothesis:  The Great Wall of China is located in Japan.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_2,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>2) ""Premise: Neil Armstrong was the first man to walk on the moon,  Hypothesis:  Yuri Gagarin was the first man to walk on the moon.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_3,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>3) ""Premise: Health Ministry says that smoking causes lung cancer.,  Hypothesis:  Health Ministry says that smoking prevents lung cancer.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_4,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>4) ""Premise: Hummus is a popular dish originating from the Middle East, primarily made from chickpeas, tahini, olive oil, lemon juice, and garlic.,  Hypothesis:  Hummus is a traditional American dish containing potatoes as the primary ingredient.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_5,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>5) ""Premise: Berlin's Kanaan restaurant is famous for its Middle Eastern cuisine,  Hypothesis:  Berlin's Kanaan restaurant is renowned for its traditional Italian dishes.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_6,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>6) ""Premise: Tunisia is main channel for irregular migrants to EU,  Hypothesis:  Libya is the main channel for irregular migrants to EU.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_7,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>7) ""Premise: Germany wants to cut benefits for refugees,  Hypothesis:  Germany is increasing benefits for refugees.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_8,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>8) ""Premise: Americas summit focuses on economics,  Hypothesis:  Americas summit solely discusses environmental issues.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_9,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>9) ""Premise: The Great Migration was a period where several millions of African Americans moved from the rural Southern states of the US to the urban Northeast, Midwest, and West, between 1916 and 1970.  Hypothesis:  The Great Migration was a movement where numerous Native Americans relocated from the Midwest to the urban Northeast and West, during the mid-20th century.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_10,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>10) ""Premise: Ecstasy is a synthetic drug known for its psychoactive effects.  Hypothesis:  Ecstasy is a naturally occurring substance extracted from plants.""</p><b/>",243194,no contradiction,190907,"3"
4_11,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>11) ""Premise: Congo: Graduates grapple with jobless crisis,  Hypothesis:  Congo: Graduates face no challenges in finding employment.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_12,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>12) ""Premise: Alpine tourism threatened by overcrowding,  Hypothesis:  Alpine tourism is suffering due to lack of visitors.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_13,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>13) ""Premise: Climate change is significantly caused by human activities, which increase the concentration of greenhouse gases in the atmosphere.  Hypothesis:  Climate change is entirely a natural phenomenon that is not influenced by human activities at all.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_14,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>14) ""Premise: Climate change is leading to rising global temperatures.,  Hypothesis:  Climate change is causing a global decrease in temperatures.""</p><b/>",243194,world knowledge contradiction,190907,"1"
4_15,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1;,"","1","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>15) ""Premise: The polar ice caps are melting due to global warming,  Hypothesis:  The polar ice caps are increasing in size due to global warming.""</p><b/>",243194,world knowledge contradiction,190907,"1"
"5",form,"<b>If you have chosen the option <i>difficult to answer</i> for one of the questions, explain your choice. Put the number of the question and your explanation in the field below (optional). </b>",comment,"","","1","1","",,,243194,NA,190907,NA
"6",form,<b>Thinking of the example in the beginning of the study. How helpful was it?</b>,likert,not helpful; slightly helpful; very helpful;,"",before,"1","1",,,258982,slightly helpful,15269,"2"
"7",form,<b>Thinking of definition of the factive contradiction. How clear was it?</b>,likert,not clear; almost clear; clear;,"","","1","1",,,258982,almost clear,15269,"2"
"8",form,<b> Thinking of the sentence pairs in the questions. How clear were those?</b>,likert,never clear; sometimes clear; almost always clear; always clear;,"","1","1","1",,,258982,almost always clear,15269,"3"
