subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"4",Chrome,121.0.0.0,1366,768,Windows,en-US,2024-02-08_20:26:01,2024-02-08_20:26:01,2024-02-05_09:33:31,M811719,TYJKDP-01,https://www.testable.org/experiment/15243/386327/start?participant=M811719&batch_id=TYJKDP-01,1,498.182

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"25",form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>1) ""Premise: India's economy has been a recent success story,  Hypothesis:  India's economy has been failing drastically in recent years.""</p><b/>",472702,no contradiction,392508,"3"
25_2,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>2) ""Premise: The Kanaan restaurant is run by an Israeli and a Palestinian.,  Hypothesis:  The Kanaan restaurant is solely operated by a French chef.""</p><b/>",472702,world knowledge contradiction,392508,"1"
25_3,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>3) ""Premise: China lent $1.34 trillion to developing countries in the period between 2000 and 2021,  Hypothesis:  China did not provide any financial aid to developing countries between 2000 and 2021.""</p><b/>",472702,world knowledge contradiction,392508,"1"
25_4,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>4) ""Premise: Polish President Andrzej Duda has given outgoing Prime Minister Mateusz Morawiecki the first chance to try to form a government after last month's election.,  Hypothesis:  Mateusz Morawiecki declined the offer to form a government after the last month's election.""</p><b/>",472702,no contradiction,392508,"3"
25_5,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>5) ""Premise: People traffickers in Tunisia are busier than ever.,  Hypothesis:  People trafficking has completely stopped in Tunisia.""</p><b/>",472702,no contradiction,392508,"3"
25_6,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>6) Premise: The Great Wall of China is a renowned ancient structure that was built to protect the Chinese empire from various nomadic groups.  Hypothesis:  The Great Wall of China was built as a tourist attraction in the 18th century.</p><b/>,472702,no contradiction,392508,"3"
25_7,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>7) Premise: The Great Wall of China was built by China as part of its massive global infrastructure building scheme.  Hypothesis:  The Great Wall of China was constructed by the Mongolian Empire as their primary defense structure.</p><b/>,472702,difficult to answer,392508,"4"
