subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"5",Yandex Browser,23.11.0.0,1536,864,Windows,ru,2024-02-13_21:24:50,2024-02-13_23:24:50,2024-02-13_21:25:21,M003250,TYFJTK-01,https://www.testable.org/experiment/15243/689963/start?participant=M003250&batch_id=TYFJTK-01,0.9,375.083

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"32",form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>1) ""Premise: The Great Wall of China is located in China,  Hypothesis:  The Great Wall of China is located in Japan.""</p><b/>",368425,world knowledge contradiction,330536,"1"
32_2,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>2) ""Premise: Neil Armstrong was the first man to walk on the moon,  Hypothesis:  Yuri Gagarin was the first man to walk on the moon.""</p><b/>",368425,world knowledge contradiction,330536,"1"
32_3,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>3) ""Premise: Health Ministry says that smoking causes lung cancer.,  Hypothesis:  Health Ministry says that smoking prevents lung cancer.""</p><b/>",368425,world knowledge contradiction,330536,"1"
32_4,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>4) ""Premise: Hummus is a popular dish originating from the Middle East, primarily made from chickpeas, tahini, olive oil, lemon juice, and garlic.,  Hypothesis:  Hummus is a traditional American dish containing potatoes as the primary ingredient.""</p><b/>",368425,other contradiction,330536,"2"
32_5,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>5) ""Premise: Berlin's Kanaan restaurant is famous for its Middle Eastern cuisine,  Hypothesis:  Berlin's Kanaan restaurant is renowned for its traditional Italian dishes.""</p><b/>",368425,difficult to answer,330536,"4"
32_6,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>6) ""Premise: Tunisia is main channel for irregular migrants to EU,  Hypothesis:  Libya is the main channel for irregular migrants to EU.""</p><b/>",368425,other contradiction,330536,"2"
32_7,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>7) ""Premise: Germany wants to cut benefits for refugees,  Hypothesis:  Germany is increasing benefits for refugees.""</p><b/>",368425,other contradiction,330536,"2"
