subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"4",Chrome,120.0.0.0,385,854,Linux,en-ZA,2024-02-08_20:36:07,2024-02-08_22:36:07,2024-02-05_10:57:21,M819902,TYBTHJ-01,https://www.testable.org/experiment/15243/616219/start?participant=M819902&batch_id=TYBTHJ-01,1,298.874

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"25",form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure4#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>1) Premise: A blond woman with two children is checking out at a Walmart register. Hypothesis:  A blond woman with two children is checking out at a convenience store.</p><b/>",267406,structural contradiction,255639,"1"
25_2,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure4#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>2) Premise: A woman is sitting in a laundromat looking at the camera. Hypothesis:  A woman is sitting in a laundromat looking at the washing machines.</p><b/>",267406,structural contradiction,255639,"1"
25_3,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure4#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>3) Premise: A woman sitting in a laundromat looking at the camera. Hypothesis:  A woman sitting in a laundromat looking at her smartphone.</p><b/>",267406,other contradiction,255639,"2"
25_4,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure4#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>4) Premise: A woman is sitting in a laundromat looking at the camera. Hypothesis:  A woman is sitting in a laundromat looking at the laundry.</p><b/>",267406,structural contradiction,255639,"1"
25_5,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure4#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>5) Premise: A young boy paddles across the water in a makeshift boat. Hypothesis:  A young boy paddles in the swimming pool with a makeshift boat.</p><b/>",267406,other contradiction,255639,"2"
25_6,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure4#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>6) Premise: A young boy paddles across the water in a makeshift boat. Hypothesis:  A young boy paddles across the sky in a makeshift airplane.</p><b/>",267406,structural contradiction,255639,"1"
25_7,form,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>#structure4#</p><b/>",radio,structural contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>In the structural contradiction the subject and the object of the verb in the premise (first sentence) swap their places in the hypothesis (second sentence), or the object from the premise is replaced with the new entity. </p> Is the following sentence pair a structural contradiction: <b><p>7) Premise: A young boy paddles across the water in a makeshift boat. Hypothesis:  A young boy paddles across the water in a balloon.</p><b/>",267406,structural contradiction,255639,"1"
