subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"2",Safari,"17.3",1280,800,MacOS,en-GB,2024-02-08_20:25:27,2024-02-08_23:25:27,2024-02-06_12:52:09,M048228,TYDHDD-01,https://www.testable.org/experiment/15243/448606/start?participant=M048228&batch_id=TYDHDD-01,0.72,251.907

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"11",form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical2#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>1) Premise: People are waiting to get on a train or just getting off. Hypothesis:  Nobody is around the train station.</p><b/>",239009,lexical contradiction,185641,"1"
11_2,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical2#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>2) Premise: A couple playing with a little boy on the beach. Hypothesis:  The couple is ignoring the little boy on the beach.</p><b/>",239009,other contradiction,185641,"2"
11_3,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical2#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>3) Premise: A couple play in the tide with their young son. Hypothesis:  The couple avoid the tide while their young son is with them.</p><b/>",239009,lexical contradiction,185641,"1"
11_4,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical2#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>4) Premise: A couple play in the tide with their young son. Hypothesis:  The couple is avoiding the water and their child is not present.</p><b/>",239009,other contradiction,185641,"2"
11_5,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical2#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>5) Premise: A couple play in the tide with their young son. Hypothesis:  The couple is avoiding the tide with their young son.</p><b/>",239009,lexical contradiction,185641,"1"
11_6,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical2#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>6) Premise: A man and a woman cross the street in front of a pizza and gyro restaurant. Hypothesis:  The man and woman are staying still behind a sushi bar.</p><b/>",239009,lexical contradiction,185641,"1"
11_7,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical2#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","2","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>7) ""Premise: A woman in a green jacket and hood over her head looking towards a valley. Hypothesis:  The woman is looking away from the valley, her head uncovered and she is wearing a red coat.""</p><b/>",239009,lexical contradiction,185641,"1"
